CarbonDioxide,Humidity,Light,Sound,Temperature
383.0,65.0,2.0,3.0,21.9
377.0,65.0,2.0,3.0,21.9
386.0,65.0,1.0,3.0,21.9
378.0,65.0,2.0,3.0,21.9
377.0,65.0,2.0,49.0,21.9
381.0,65.0,1.0,3.0,21.9
381.0,65.0,1.0,3.0,21.9
378.0,65.0,1.0,3.0,21.9
373.0,65.0,3.0,2.0,21.9
375.0,65.0,2.0,2.0,21.9
372.0,65.0,3.0,2.0,21.9
378.0,64.0,2.0,3.0,22.0
372.0,64.0,3.0,2.0,22.0
374.0,64.0,4.0,3.0,22.0
374.0,64.0,4.0,3.0,22.0
373.0,64.0,2.0,3.0,22.0
383.0,64.0,2.0,3.0,22.0
376.0,64.0,2.0,3.0,22.0
374.0,64.0,2.0,3.0,22.0
373.0,64.0,1.0,2.0,22.0
381.0,64.0,3.0,2.0,22.0
374.0,64.0,3.0,2.0,22.0
372.0,64.0,3.0,3.0,22.0
374.0,64.0,4.0,3.0,22.0
378.0,64.0,1.0,3.0,22.1
371.0,64.0,2.0,2.0,22.1
376.0,64.0,3.0,2.0,22.0
374.0,64.0,2.0,3.0,22.1
372.0,64.0,2.0,2.0,22.1
375.0,64.0,3.0,3.0,22.1
373.0,64.0,2.0,3.0,22.1
368.0,64.0,2.0,2.0,22.1
378.0,64.0,0.0,18.0,22.1
376.0,64.0,2.0,3.0,22.0
374.0,64.0,2.0,3.0,22.1
373.0,64.0,1.0,3.0,22.1
374.0,64.0,1.0,2.0,22.1
365.0,64.0,1.0,2.0,22.1
373.0,64.0,1.0,46.0,22.1
373.0,64.0,1.0,3.0,22.1
370.0,64.0,1.0,3.0,22.1
376.0,64.0,1.0,2.0,22.1
375.0,63.0,0.0,2.0,22.1
378.0,62.0,0.0,3.0,22.1
366.0,62.0,0.0,3.0,22.1
366.0,62.0,0.0,2.0,22.1
370.0,62.0,0.0,3.0,22.1
373.0,62.0,0.0,3.0,22.0
370.0,62.0,0.0,3.0,22.0
368.0,62.0,0.0,3.0,22.0
374.0,62.0,0.0,3.0,22.0
374.0,62.0,0.0,56.0,22.0
371.0,61.0,0.0,2.0,22.0
373.0,61.0,0.0,2.0,22.0
376.0,61.0,0.0,2.0,22.0
366.0,61.0,0.0,2.0,22.0
368.0,61.0,0.0,3.0,22.0
370.0,61.0,0.0,2.0,22.0
373.0,61.0,0.0,3.0,22.0
379.0,61.0,0.0,3.0,22.0
372.0,60.0,0.0,2.0,22.0
374.0,60.0,0.0,3.0,22.0
368.0,60.0,0.0,3.0,22.0
379.0,60.0,0.0,2.0,22.0
367.0,60.0,0.0,3.0,22.0
374.0,60.0,0.0,2.0,22.0
380.0,60.0,0.0,2.0,22.0
373.0,60.0,0.0,3.0,22.0
379.0,59.0,0.0,3.0,21.9
375.0,59.0,0.0,2.0,21.9
376.0,59.0,0.0,3.0,21.9
377.0,59.0,0.0,67.0,21.9
381.0,59.0,1.0,3.0,21.9
375.0,59.0,31.0,4.0,21.9
378.0,59.0,31.0,3.0,21.9
378.0,58.0,0.0,7.0,22.0
380.0,58.0,34.0,3.0,22.1
382.0,58.0,34.0,4.0,22.1
379.0,58.0,34.0,3.0,22.1
377.0,57.0,34.0,31.0,22.2
379.0,57.0,34.0,7.0,22.2
377.0,57.0,35.0,4.0,22.3
379.0,57.0,35.0,3.0,22.3
374.0,57.0,35.0,3.0,22.4
377.0,57.0,36.0,3.0,22.4
374.0,56.0,36.0,4.0,22.4
372.0,56.0,34.0,4.0,22.4
381.0,56.0,37.0,65.0,22.4
378.0,56.0,38.0,3.0,22.4
374.0,56.0,31.0,3.0,22.4
377.0,56.0,34.0,4.0,22.5
373.0,56.0,38.0,3.0,22.5
379.0,56.0,35.0,4.0,22.5
373.0,55.0,35.0,4.0,22.5
367.0,55.0,33.0,3.0,22.5
373.0,55.0,35.0,3.0,22.5
373.0,55.0,37.0,4.0,22.5
364.0,55.0,36.0,4.0,22.5
371.0,54.0,36.0,4.0,22.5
366.0,54.0,35.0,4.0,22.5
372.0,54.0,35.0,4.0,22.5
373.0,54.0,35.0,3.0,22.5
370.0,54.0,37.0,3.0,22.5
372.0,54.0,35.0,3.0,22.5
363.0,54.0,36.0,3.0,22.5
369.0,54.0,39.0,8.0,22.5
367.0,53.0,4.0,3.0,22.5
372.0,53.0,6.0,3.0,22.5
369.0,53.0,5.0,3.0,22.5
365.0,53.0,5.0,3.0,22.5
373.0,53.0,3.0,4.0,22.5
367.0,53.0,4.0,4.0,22.5
368.0,53.0,2.0,3.0,22.5
365.0,53.0,3.0,3.0,22.5
371.0,53.0,1.0,4.0,22.5
366.0,53.0,2.0,4.0,22.5
371.0,53.0,3.0,3.0,22.5
370.0,53.0,2.0,3.0,22.5
374.0,53.0,1.0,4.0,22.5
377.0,54.0,1.0,3.0,22.4
371.0,54.0,1.0,56.0,22.5
372.0,54.0,1.0,3.0,22.5
370.0,54.0,1.0,3.0,22.4
368.0,54.0,1.0,4.0,22.4
367.0,54.0,1.0,3.0,22.4
369.0,54.0,0.0,3.0,22.4
363.0,54.0,1.0,4.0,22.4
367.0,54.0,0.0,4.0,22.4
375.0,54.0,0.0,4.0,22.4
371.0,54.0,0.0,3.0,22.4
376.0,53.0,0.0,3.0,22.4
375.0,53.0,0.0,3.0,22.4
372.0,53.0,0.0,4.0,22.4
380.0,53.0,0.0,3.0,22.3
377.0,53.0,0.0,3.0,22.3
385.0,53.0,0.0,3.0,22.3
384.0,53.0,0.0,3.0,22.3
384.0,53.0,0.0,3.0,22.3
386.0,53.0,0.0,42.0,22.3
383.0,0.0,0.0,3.0,0.0
380.0,53.0,0.0,3.0,22.3
382.0,53.0,0.0,3.0,22.2
379.0,53.0,0.0,3.0,22.2
377.0,53.0,0.0,3.0,22.2
380.0,53.0,0.0,3.0,22.3
384.0,53.0,0.0,3.0,22.3
384.0,53.0,0.0,3.0,22.3
387.0,53.0,0.0,3.0,22.3
383.0,53.0,0.0,2.0,22.2
384.0,53.0,0.0,3.0,22.2
389.0,53.0,0.0,3.0,22.2
387.0,53.0,0.0,3.0,22.2
386.0,53.0,0.0,3.0,22.2
384.0,53.0,0.0,3.0,22.2
382.0,53.0,0.0,3.0,22.2
387.0,53.0,0.0,3.0,22.2
386.0,52.0,0.0,3.0,22.2
389.0,52.0,0.0,3.0,22.2
385.0,52.0,0.0,3.0,22.2
386.0,52.0,0.0,3.0,22.1
393.0,52.0,0.0,2.0,22.1
388.0,52.0,0.0,3.0,22.1
388.0,52.0,0.0,2.0,22.2
388.0,52.0,0.0,3.0,22.1
394.0,52.0,0.0,2.0,22.1
386.0,52.0,0.0,3.0,22.1
389.0,52.0,1.0,3.0,22.1
387.0,52.0,0.0,3.0,22.1
390.0,52.0,1.0,3.0,22.1
391.0,52.0,27.0,81.0,22.1
394.0,52.0,27.0,3.0,22.1
392.0,52.0,27.0,3.0,22.2
391.0,52.0,26.0,3.0,22.3
398.0,52.0,27.0,3.0,22.3
397.0,52.0,28.0,3.0,22.4
394.0,52.0,27.0,4.0,22.4
386.0,52.0,26.0,3.0,22.5
389.0,52.0,27.0,3.0,22.5
393.0,52.0,27.0,4.0,22.5
387.0,52.0,26.0,3.0,22.6
386.0,52.0,27.0,3.0,22.6
390.0,52.0,27.0,3.0,22.6
384.0,52.0,28.0,3.0,22.7
379.0,52.0,27.0,93.0,22.7
383.0,52.0,27.0,3.0,22.7
379.0,52.0,27.0,6.0,22.7
384.0,52.0,27.0,75.0,22.7
375.0,52.0,27.0,3.0,22.7
379.0,52.0,27.0,4.0,22.7
377.0,52.0,30.0,3.0,22.7
372.0,52.0,29.0,4.0,22.7
377.0,52.0,27.0,3.0,22.7
372.0,52.0,31.0,4.0,22.7
373.0,52.0,28.0,3.0,22.7
370.0,52.0,29.0,4.0,22.7
379.0,51.0,30.0,3.0,22.7
372.0,51.0,30.0,72.0,22.7
367.0,51.0,29.0,4.0,22.6
371.0,51.0,29.0,3.0,22.6
376.0,51.0,30.0,3.0,22.6
373.0,51.0,31.0,4.0,22.7
373.0,51.0,29.0,3.0,22.7
372.0,51.0,29.0,4.0,22.6
378.0,51.0,31.0,4.0,22.6
371.0,51.0,31.0,3.0,22.6
376.0,51.0,30.0,5.0,22.7
373.0,51.0,31.0,3.0,22.7
369.0,51.0,30.0,5.0,22.6
375.0,51.0,29.0,3.0,22.6
373.0,51.0,30.0,4.0,22.6
364.0,50.0,30.0,3.0,22.6
371.0,50.0,28.0,3.0,22.6
373.0,50.0,28.0,3.0,22.6
371.0,50.0,29.0,3.0,22.6
371.0,50.0,29.0,3.0,22.6
373.0,49.0,29.0,3.0,22.6
374.0,49.0,28.0,3.0,22.6
371.0,49.0,28.0,3.0,22.6
370.0,49.0,1.0,3.0,22.6
372.0,49.0,0.0,4.0,22.6
371.0,49.0,0.0,3.0,22.6
367.0,49.0,1.0,3.0,22.5
371.0,48.0,0.0,93.0,22.5
364.0,48.0,0.0,4.0,22.5
374.0,48.0,0.0,4.0,22.5
373.0,48.0,0.0,51.0,22.5
373.0,48.0,0.0,3.0,22.5
371.0,48.0,0.0,3.0,22.5
371.0,48.0,0.0,3.0,22.5
374.0,48.0,0.0,3.0,22.5
372.0,48.0,0.0,3.0,22.5
377.0,48.0,0.0,8.0,22.4
378.0,48.0,0.0,3.0,22.4
375.0,48.0,0.0,3.0,22.4
376.0,48.0,0.0,3.0,22.4
375.0,48.0,0.0,3.0,22.4
379.0,48.0,0.0,3.0,22.4
380.0,48.0,0.0,3.0,22.4
375.0,48.0,0.0,3.0,22.4
379.0,48.0,0.0,3.0,22.4
381.0,48.0,0.0,3.0,22.4
383.0,48.0,0.0,3.0,22.4
371.0,48.0,0.0,3.0,22.3
386.0,48.0,0.0,3.0,22.4
384.0,48.0,0.0,3.0,22.3
388.0,48.0,0.0,3.0,22.3
385.0,48.0,0.0,3.0,22.3
392.0,48.0,0.0,3.0,22.3
391.0,48.0,0.0,3.0,22.3
392.0,48.0,0.0,3.0,22.3
392.0,48.0,0.0,3.0,22.3
393.0,49.0,0.0,3.0,22.3
396.0,49.0,0.0,3.0,22.3
397.0,49.0,0.0,3.0,22.3
393.0,49.0,0.0,3.0,22.2
397.0,49.0,0.0,3.0,22.2
400.0,49.0,0.0,3.0,22.2
397.0,49.0,0.0,3.0,22.2
399.0,49.0,0.0,3.0,22.2
394.0,49.0,0.0,12.0,22.2
398.0,49.0,1.0,3.0,22.2
401.0,49.0,0.0,4.0,22.2
407.0,48.0,50.0,3.0,22.2
417.0,48.0,49.0,3.0,22.2
423.0,48.0,48.0,11.0,22.3
430.0,48.0,47.0,24.0,22.4
437.0,48.0,9.0,4.0,22.6
431.0,48.0,8.0,47.0,22.7
430.0,48.0,10.0,4.0,22.8
421.0,48.0,9.0,4.0,22.9
422.0,48.0,9.0,5.0,23.0
415.0,48.0,10.0,27.0,23.0
422.0,48.0,10.0,58.0,23.1
465.0,49.0,9.0,38.0,23.1
497.0,49.0,8.0,43.0,23.2
476.0,49.0,6.0,4.0,23.1
459.0,48.0,6.0,4.0,23.0
445.0,48.0,6.0,30.0,23.0
431.0,48.0,6.0,6.0,22.9
438.0,46.0,6.0,4.0,22.9
428.0,47.0,6.0,4.0,22.9
419.0,47.0,6.0,4.0,22.9
409.0,46.0,6.0,3.0,22.8
400.0,44.0,6.0,3.0,22.8
409.0,44.0,7.0,4.0,22.8
410.0,44.0,7.0,3.0,22.8
407.0,44.0,7.0,3.0,22.8
402.0,44.0,6.0,3.0,22.7
395.0,44.0,6.0,16.0,22.7
383.0,43.0,7.0,3.0,22.7
388.0,43.0,6.0,4.0,22.7
390.0,43.0,7.0,4.0,22.8
384.0,43.0,7.0,8.0,22.8
391.0,42.0,8.0,7.0,22.8
394.0,42.0,11.0,14.0,22.8
391.0,42.0,8.0,22.0,22.8
446.0,41.0,8.0,23.0,22.9
494.0,41.0,9.0,8.0,23.0
524.0,41.0,8.0,9.0,23.0
551.0,41.0,9.0,18.0,23.1
558.0,41.0,8.0,13.0,23.1
543.0,41.0,7.0,56.0,23.1
498.0,41.0,6.0,7.0,23.1
469.0,40.0,3.0,5.0,23.0
453.0,41.0,3.0,4.0,23.0
446.0,41.0,2.0,4.0,22.9
432.0,41.0,3.0,4.0,22.9
416.0,41.0,3.0,79.0,22.9
414.0,41.0,3.0,4.0,22.9
407.0,41.0,3.0,4.0,22.9
399.0,41.0,1.0,4.0,22.9
397.0,41.0,1.0,4.0,22.8
400.0,40.0,1.0,4.0,22.8
395.0,41.0,1.0,3.0,22.8
385.0,41.0,0.0,32.0,22.7
390.0,40.0,1.0,5.0,22.7
385.0,40.0,0.0,4.0,22.7
382.0,41.0,0.0,4.0,22.7
387.0,41.0,0.0,4.0,22.6
386.0,41.0,0.0,58.0,22.6
385.0,41.0,0.0,68.0,22.6
380.0,42.0,0.0,4.0,22.6
385.0,42.0,0.0,4.0,22.5
389.0,42.0,0.0,4.0,22.5
384.0,43.0,0.0,4.0,22.4
386.0,43.0,0.0,4.0,22.3
387.0,43.0,0.0,4.0,22.3
386.0,43.0,0.0,4.0,22.3
390.0,43.0,0.0,6.0,22.3
392.0,43.0,0.0,3.0,22.3
391.0,43.0,0.0,3.0,22.3
394.0,43.0,0.0,3.0,22.3
399.0,43.0,0.0,3.0,22.4
395.0,43.0,0.0,3.0,22.4
395.0,43.0,0.0,3.0,22.4
392.0,43.0,0.0,3.0,22.4
393.0,43.0,0.0,3.0,22.4
394.0,43.0,0.0,3.0,22.4
395.0,43.0,0.0,3.0,22.4
396.0,44.0,0.0,3.0,22.5
398.0,44.0,0.0,3.0,22.5
399.0,44.0,0.0,3.0,22.5
396.0,44.0,0.0,55.0,22.4
396.0,44.0,0.0,65.0,22.4
394.0,44.0,0.0,3.0,22.5
396.0,44.0,0.0,3.0,22.4
400.0,44.0,0.0,3.0,22.4
396.0,44.0,0.0,3.0,22.4
406.0,44.0,0.0,46.0,22.4
399.0,44.0,0.0,3.0,22.4
401.0,44.0,0.0,3.0,22.4
402.0,44.0,0.0,3.0,22.4
402.0,44.0,0.0,3.0,22.4
403.0,44.0,1.0,3.0,22.4
409.0,44.0,0.0,3.0,22.4
406.0,44.0,1.0,3.0,22.4
412.0,44.0,1.0,4.0,22.4
424.0,44.0,2.0,3.0,22.4
428.0,44.0,2.0,4.0,22.4
424.0,44.0,2.0,86.0,22.5
436.0,44.0,3.0,9.0,22.5
446.0,44.0,0.0,7.0,22.6
452.0,45.0,4.0,50.0,22.7
441.0,45.0,5.0,3.0,22.7
437.0,45.0,5.0,4.0,22.8
436.0,46.0,5.0,4.0,22.8
433.0,46.0,5.0,4.0,22.7
436.0,47.0,5.0,4.0,22.7
433.0,47.0,5.0,4.0,22.7
434.0,48.0,5.0,4.0,22.7
431.0,48.0,4.0,5.0,22.8
423.0,48.0,4.0,5.0,22.8
423.0,49.0,4.0,6.0,22.8
423.0,49.0,4.0,6.0,22.8
427.0,49.0,4.0,6.0,22.9
420.0,49.0,4.0,4.0,23.0
435.0,49.0,4.0,36.0,23.0
448.0,49.0,8.0,43.0,23.0
491.0,49.0,8.0,36.0,23.1
506.0,48.0,8.0,43.0,23.2
537.0,48.0,8.0,30.0,23.3
509.0,0.0,7.0,4.0,0.0
471.0,47.0,7.0,5.0,23.1
449.0,47.0,7.0,4.0,22.8
429.0,47.0,8.0,4.0,22.5
423.0,46.0,8.0,82.0,22.5
414.0,45.0,7.0,5.0,22.5
407.0,44.0,7.0,3.0,22.6
402.0,43.0,8.0,4.0,22.7
394.0,43.0,10.0,4.0,22.8
392.0,43.0,9.0,4.0,22.9
388.0,43.0,9.0,5.0,22.9
391.0,43.0,9.0,5.0,22.9
383.0,43.0,7.0,4.0,23.0
387.0,43.0,2.0,3.0,22.9
383.0,44.0,3.0,5.0,22.9
380.0,45.0,2.0,4.0,22.8
380.0,46.0,0.0,11.0,22.8
379.0,47.0,4.0,3.0,22.9
378.0,47.0,4.0,4.0,22.9
373.0,48.0,4.0,4.0,22.9
377.0,49.0,4.0,3.0,22.9
371.0,49.0,4.0,4.0,22.9
374.0,50.0,2.0,3.0,22.8
374.0,50.0,1.0,3.0,22.8
375.0,51.0,1.0,4.0,22.8
374.0,51.0,1.0,4.0,22.8
368.0,51.0,1.0,3.0,22.8
371.0,51.0,1.0,4.0,22.9
371.0,51.0,1.0,4.0,22.9
370.0,51.0,1.0,5.0,22.9
374.0,51.0,0.0,3.0,22.9
371.0,51.0,0.0,3.0,22.8
372.0,51.0,0.0,4.0,22.8
372.0,51.0,0.0,3.0,22.8
373.0,51.0,0.0,4.0,22.7
381.0,52.0,0.0,3.0,22.7
378.0,52.0,0.0,4.0,22.7
381.0,52.0,0.0,4.0,22.6
395.0,53.0,0.0,3.0,22.6
392.0,53.0,0.0,3.0,22.5
392.0,53.0,0.0,4.0,22.5
395.0,53.0,0.0,3.0,22.4
386.0,53.0,0.0,3.0,22.4
390.0,53.0,0.0,3.0,22.4
387.0,53.0,0.0,4.0,22.3
401.0,53.0,0.0,3.0,22.3
395.0,53.0,0.0,4.0,22.3
404.0,53.0,0.0,3.0,22.2
406.0,53.0,0.0,3.0,22.3
406.0,52.0,0.0,3.0,22.4
408.0,52.0,0.0,14.0,22.4
405.0,52.0,0.0,3.0,22.4
405.0,52.0,0.0,3.0,22.5
408.0,52.0,0.0,3.0,22.5
409.0,52.0,0.0,3.0,22.5
410.0,52.0,0.0,3.0,22.5
413.0,52.0,0.0,3.0,22.5
412.0,52.0,0.0,47.0,22.4
410.0,52.0,0.0,3.0,22.4
408.0,52.0,0.0,3.0,22.4
415.0,52.0,0.0,3.0,22.4
411.0,52.0,0.0,3.0,22.4
415.0,52.0,0.0,3.0,22.4
414.0,52.0,0.0,53.0,22.4
415.0,52.0,0.0,3.0,22.4
414.0,52.0,0.0,3.0,22.4
409.0,52.0,0.0,56.0,22.3
410.0,52.0,0.0,3.0,22.3
414.0,52.0,1.0,3.0,22.3
418.0,52.0,1.0,3.0,22.3
415.0,52.0,1.0,3.0,22.3
428.0,51.0,1.0,4.0,22.3
431.0,51.0,2.0,3.0,22.1
435.0,52.0,2.0,3.0,22.1
441.0,52.0,3.0,3.0,22.0
430.0,52.0,4.0,3.0,22.0
418.0,52.0,4.0,3.0,22.0
420.0,51.0,4.0,3.0,22.0
413.0,51.0,5.0,8.0,22.1
414.0,51.0,6.0,4.0,22.1
407.0,50.0,5.0,3.0,22.2
399.0,49.0,5.0,3.0,22.2
405.0,49.0,5.0,3.0,22.4
401.0,48.0,5.0,4.0,22.4
392.0,48.0,5.0,4.0,22.5
394.0,48.0,4.0,3.0,22.6
391.0,48.0,4.0,10.0,22.7
391.0,48.0,4.0,4.0,22.7
392.0,48.0,6.0,3.0,22.7
393.0,48.0,6.0,3.0,22.7
395.0,48.0,6.0,3.0,22.8
389.0,48.0,5.0,4.0,22.8
388.0,0.0,5.0,4.0,0.0
392.0,48.0,6.0,6.0,22.8
414.0,48.0,6.0,97.0,22.8
440.0,48.0,6.0,37.0,23.0
466.0,46.0,6.0,23.0,23.1
482.0,45.0,5.0,45.0,23.0
453.0,45.0,6.0,4.0,22.9
431.0,46.0,6.0,4.0,22.5
422.0,46.0,6.0,4.0,22.3
409.0,47.0,4.0,4.0,22.2
399.0,47.0,4.0,31.0,22.2
389.0,47.0,5.0,4.0,22.3
386.0,46.0,6.0,4.0,22.4
385.0,46.0,4.0,5.0,22.6
381.0,46.0,4.0,4.0,22.7
382.0,46.0,4.0,82.0,22.7
379.0,47.0,4.0,3.0,22.7
371.0,47.0,4.0,4.0,22.7
372.0,47.0,3.0,4.0,22.7
373.0,47.0,2.0,4.0,22.7
372.0,47.0,2.0,3.0,22.6
378.0,48.0,2.0,3.0,22.6
373.0,48.0,1.0,3.0,22.6
373.0,48.0,1.0,3.0,22.6
373.0,48.0,1.0,8.0,22.6
375.0,48.0,1.0,4.0,22.7
371.0,48.0,1.0,4.0,22.7
377.0,48.0,1.0,4.0,22.7
374.0,48.0,1.0,4.0,22.7
375.0,48.0,1.0,3.0,22.8
374.0,48.0,1.0,4.0,22.8
373.0,48.0,0.0,4.0,22.8
375.0,49.0,1.0,4.0,22.8
366.0,49.0,0.0,4.0,22.8
374.0,49.0,0.0,4.0,22.8
375.0,49.0,0.0,4.0,22.8
380.0,49.0,0.0,3.0,22.8
386.0,50.0,0.0,3.0,22.8
381.0,50.0,0.0,4.0,22.8
383.0,50.0,0.0,4.0,22.8
379.0,50.0,0.0,51.0,22.8
386.0,50.0,0.0,3.0,22.8
386.0,50.0,0.0,4.0,22.7
384.0,50.0,0.0,3.0,22.7
386.0,51.0,0.0,47.0,22.7
390.0,51.0,0.0,4.0,22.7
388.0,51.0,0.0,3.0,22.6
388.0,51.0,0.0,4.0,22.6
397.0,51.0,0.0,4.0,22.6
388.0,51.0,0.0,3.0,22.6
399.0,50.0,0.0,3.0,22.5
397.0,50.0,0.0,71.0,22.5
399.0,50.0,0.0,3.0,22.5
402.0,50.0,0.0,3.0,22.4
401.0,50.0,0.0,4.0,22.4
406.0,50.0,0.0,3.0,22.4
403.0,50.0,0.0,3.0,22.3
405.0,50.0,0.0,77.0,22.3
404.0,50.0,0.0,3.0,22.2
405.0,50.0,0.0,4.0,22.2
404.0,50.0,0.0,4.0,22.2
405.0,50.0,0.0,3.0,22.1
408.0,50.0,0.0,3.0,22.1
406.0,50.0,0.0,3.0,22.1
404.0,50.0,0.0,3.0,22.1
406.0,49.0,0.0,3.0,22.2
406.0,49.0,0.0,3.0,22.3
407.0,49.0,0.0,3.0,22.3
412.0,49.0,0.0,3.0,22.3
406.0,49.0,0.0,3.0,22.4
410.0,49.0,1.0,3.0,22.4
406.0,49.0,1.0,3.0,22.4
401.0,49.0,1.0,3.0,22.4
405.0,49.0,1.0,3.0,22.4
409.0,49.0,2.0,3.0,22.4
401.0,49.0,2.0,3.0,22.4
403.0,49.0,3.0,3.0,22.5
413.0,49.0,3.0,3.0,22.5
410.0,49.0,4.0,4.0,22.6
406.0,49.0,4.0,3.0,22.6
406.0,49.0,5.0,3.0,22.6
407.0,49.0,5.0,4.0,22.6
405.0,49.0,5.0,3.0,22.7
413.0,49.0,4.0,68.0,22.7
405.0,50.0,4.0,3.0,22.7
411.0,50.0,4.0,3.0,22.8
415.0,50.0,4.0,4.0,22.9
409.0,50.0,0.0,7.0,22.9
414.0,50.0,4.0,4.0,22.9
408.0,50.0,4.0,4.0,22.9
407.0,50.0,4.0,3.0,22.9
409.0,50.0,3.0,4.0,22.9
404.0,51.0,3.0,4.0,22.9
404.0,51.0,3.0,3.0,23.0
399.0,51.0,3.0,3.0,22.9
402.0,51.0,3.0,3.0,23.0
397.0,51.0,3.0,4.0,23.0
396.0,51.0,3.0,3.0,23.0
388.0,51.0,3.0,4.0,23.0
396.0,50.0,3.0,3.0,23.0
387.0,50.0,3.0,3.0,23.0
387.0,50.0,3.0,3.0,23.0
393.0,50.0,3.0,84.0,23.0
386.0,50.0,3.0,3.0,23.0
383.0,47.0,3.0,3.0,23.0
380.0,46.0,5.0,4.0,22.8
384.0,46.0,5.0,4.0,22.5
381.0,46.0,4.0,4.0,22.4
381.0,46.0,3.0,3.0,22.3
378.0,45.0,3.0,3.0,22.2
382.0,45.0,3.0,61.0,22.2
376.0,45.0,3.0,3.0,22.2
382.0,45.0,2.0,4.0,22.1
377.0,45.0,2.0,4.0,22.1
385.0,45.0,2.0,4.0,22.0
383.0,45.0,1.0,9.0,22.0
378.0,45.0,1.0,4.0,22.0
380.0,45.0,1.0,4.0,22.0
376.0,45.0,1.0,4.0,22.0
383.0,45.0,1.0,4.0,21.9
377.0,45.0,1.0,3.0,21.9
380.0,45.0,1.0,4.0,21.9
387.0,45.0,1.0,3.0,21.9
382.0,46.0,1.0,3.0,21.9
385.0,46.0,0.0,4.0,21.9
388.0,47.0,0.0,4.0,21.9
386.0,47.0,0.0,3.0,21.9
385.0,48.0,0.0,4.0,22.0
390.0,48.0,0.0,3.0,22.1
390.0,49.0,0.0,4.0,22.2
393.0,49.0,0.0,4.0,22.3
395.0,49.0,0.0,3.0,22.5
397.0,48.0,0.0,4.0,22.6
390.0,48.0,0.0,4.0,22.6
391.0,48.0,0.0,4.0,22.7
398.0,48.0,0.0,4.0,22.7
399.0,48.0,0.0,4.0,22.7
399.0,48.0,0.0,4.0,22.7
398.0,48.0,0.0,4.0,22.7
402.0,48.0,0.0,4.0,22.7
399.0,48.0,0.0,4.0,22.7
402.0,48.0,0.0,4.0,22.7
406.0,48.0,0.0,89.0,22.8
403.0,48.0,0.0,3.0,22.7
405.0,48.0,0.0,4.0,22.7
407.0,48.0,0.0,4.0,22.7
411.0,48.0,0.0,4.0,22.8
406.0,48.0,0.0,3.0,22.8
409.0,48.0,0.0,4.0,22.8
407.0,48.0,0.0,3.0,22.8
414.0,48.0,0.0,4.0,22.8
417.0,48.0,0.0,3.0,22.7
411.0,48.0,0.0,4.0,22.7
416.0,48.0,0.0,4.0,22.7
410.0,48.0,0.0,3.0,22.7
416.0,48.0,0.0,3.0,22.7
418.0,48.0,0.0,4.0,22.6
415.0,48.0,0.0,4.0,22.6
415.0,48.0,0.0,3.0,22.6
419.0,48.0,0.0,4.0,22.5
417.0,48.0,0.0,4.0,22.5
424.0,48.0,0.0,3.0,22.5
428.0,48.0,0.0,51.0,22.4
430.0,49.0,0.0,3.0,22.4
443.0,49.0,0.0,3.0,22.3
442.0,49.0,0.0,3.0,22.3
446.0,49.0,0.0,3.0,22.3
447.0,49.0,1.0,3.0,22.2
453.0,50.0,1.0,3.0,22.2
458.0,50.0,1.0,3.0,22.2
455.0,50.0,2.0,3.0,22.2
469.0,50.0,2.0,3.0,22.2
467.0,50.0,3.0,3.0,22.3
465.0,50.0,3.0,3.0,22.4
461.0,50.0,4.0,3.0,22.5
462.0,50.0,4.0,4.0,22.5
458.0,50.0,0.0,7.0,22.7
451.0,50.0,5.0,47.0,22.8
454.0,50.0,4.0,4.0,22.8
454.0,50.0,4.0,68.0,22.9
453.0,50.0,4.0,3.0,22.9
449.0,50.0,4.0,3.0,22.9
451.0,50.0,3.0,4.0,23.0
436.0,53.0,4.0,3.0,22.9
421.0,54.0,3.0,3.0,22.7
415.0,55.0,4.0,3.0,22.5
415.0,55.0,3.0,3.0,22.4
408.0,56.0,3.0,4.0,22.3
404.0,56.0,3.0,3.0,22.2
394.0,57.0,3.0,3.0,22.2
390.0,57.0,4.0,3.0,22.3
392.0,57.0,3.0,4.0,22.2
385.0,57.0,3.0,3.0,22.2
388.0,57.0,3.0,3.0,22.1
378.0,57.0,3.0,4.0,22.1
382.0,57.0,3.0,4.0,22.1
377.0,57.0,3.0,3.0,22.1
378.0,57.0,3.0,3.0,22.1
377.0,57.0,3.0,3.0,22.1
374.0,57.0,3.0,3.0,22.1
379.0,57.0,4.0,3.0,22.1
375.0,58.0,4.0,4.0,22.1
370.0,57.0,4.0,3.0,22.0
374.0,58.0,3.0,3.0,22.0
375.0,58.0,0.0,12.0,22.0
373.0,58.0,3.0,49.0,22.0
375.0,58.0,3.0,59.0,22.0
379.0,57.0,2.0,3.0,22.0
376.0,57.0,2.0,4.0,22.0
373.0,57.0,2.0,4.0,21.9
374.0,57.0,1.0,65.0,22.0
372.0,57.0,2.0,3.0,21.9
373.0,57.0,1.0,4.0,21.9
370.0,56.0,1.0,3.0,21.9
371.0,56.0,1.0,4.0,21.9
372.0,57.0,1.0,3.0,21.9
373.0,57.0,1.0,3.0,22.0
373.0,57.0,1.0,4.0,21.9
371.0,57.0,1.0,4.0,21.9
367.0,58.0,1.0,4.0,21.9
373.0,58.0,0.0,4.0,21.9
373.0,58.0,0.0,3.0,21.9
376.0,58.0,0.0,3.0,21.9
374.0,58.0,0.0,3.0,21.9
376.0,59.0,0.0,3.0,21.9
